,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Series Publisher,CV Cover Image,CV Issue URL,Days Between Issues
1,Batman,1940.0,404,Issue,1987-02-01,Comicvine,796,27733,Batman,1940,404,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27733/,28 days 00:00:00
2,Batman,1940.0,405,Issue,1987-03-01,Comicvine,796,27842,Batman,1940,405,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27842/,31 days 00:00:00
3,Batman,1940.0,406,Issue,1987-04-01,Comicvine,796,27951,Batman,1940,406,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27951/,30 days 00:00:00
4,Batman,1940.0,407,Issue,1987-05-01,Comicvine,796,28066,Batman,1940,407,DC Comics, ,https://comicvine.gamespot.com/issue/4000-28066/,642 days 00:00:00
5,Catwoman,1989.0,1,Issue,1989-02-01,Comicvine,4176,30847,Catwoman,1989,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-30847/,28 days 00:00:00
6,Catwoman,1989.0,2,Issue,1989-03-01,Comicvine,4176,30959,Catwoman,1989,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-30959/,31 days 00:00:00
7,Catwoman,1989.0,3,Issue,1989-04-01,Comicvine,4176,31053,Catwoman,1989,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-31053/,30 days 00:00:00
8,Catwoman,1989.0,4,Issue,1989-05-01,Comicvine,4176,31168,Catwoman,1989,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-31168/,-852 days +00:00:00
9,Tales of the Green Lantern Corps Annual,1985.0,2,Issue,1986-12-31,Comicvine,21324,134743,Tales of the Green Lantern Corps Annual,1985,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-134743/,6941 days 00:00:00
10,Batman and the Monster Men,2005.0,1,Issue,2006-01-01,Comicvine,22773,136618,Batman: The Monster Men,2006,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136618/,31 days 00:00:00
11,Batman and the Monster Men,2005.0,2,Issue,2006-02-01,Comicvine,22773,136619,Batman: The Monster Men,2006,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136619/,28 days 00:00:00
12,Batman and the Monster Men,2005.0,3,Issue,2006-03-01,Comicvine,22773,136620,Batman: The Monster Men,2006,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136620/,31 days 00:00:00
13,Batman and the Monster Men,2005.0,4,Issue,2006-04-01,Comicvine,22773,136621,Batman: The Monster Men,2006,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136621/,30 days 00:00:00
14,Batman and the Monster Men,2005.0,5,Issue,2006-05-01,Comicvine,22773,136622,Batman: The Monster Men,2006,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136622/,31 days 00:00:00
15,Batman and the Monster Men,2005.0,6,Issue,2006-06-01,Comicvine,22773,136623,Batman: The Monster Men,2006,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136623/,122 days 00:00:00
16,Batman and the Mad Monk,2006.0,1,Issue,2006-10-01,Comicvine,22771,136608,Batman: The Mad Monk,2006,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136608/,31 days 00:00:00
17,Batman and the Mad Monk,2006.0,2,Issue,2006-11-01,Comicvine,22771,136609,Batman: The Mad Monk,2006,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136609/,30 days 00:00:00
18,Batman and the Mad Monk,2006.0,3,Issue,2006-12-01,Comicvine,22771,136610,Batman: The Mad Monk,2006,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136610/,31 days 00:00:00
19,Batman and the Mad Monk,2006.0,4,Issue,2007-01-01,Comicvine,22771,136611,Batman: The Mad Monk,2006,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136611/,31 days 00:00:00
20,Batman and the Mad Monk,2006.0,5,Issue,2007-02-01,Comicvine,22771,136612,Batman: The Mad Monk,2006,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136612/,28 days 00:00:00
21,Batman and the Mad Monk,2006.0,6,Issue,2007-03-01,Comicvine,22771,136613,Batman: The Mad Monk,2006,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-136613/,-758 days +00:00:00
22,Batman: The Man Who Laughs,2005.0,1,Issue,2005-02-01,Comicvine,22099,132956,Batman: The Man Who Laughs,2005,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-132956/,942 days 00:00:00
23,Batman Confidential,2007.0,7,Issue,2007-09-01,Comicvine,18231,111594,Batman Confidential,2007,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-111594/,30 days 00:00:00
24,Batman Confidential,2007.0,8,Issue,2007-10-01,Comicvine,18231,113065,Batman Confidential,2007,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-113065/,31 days 00:00:00
25,Batman Confidential,2007.0,9,Issue,2007-11-01,Comicvine,18231,114439,Batman Confidential,2007,9,DC Comics, ,https://comicvine.gamespot.com/issue/4000-114439/,30 days 00:00:00
26,Batman Confidential,2007.0,10,Issue,2007-12-01,Comicvine,18231,115576,Batman Confidential,2007,10,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115576/,31 days 00:00:00
27,Batman Confidential,2007.0,11,Issue,2008-01-01,Comicvine,18231,118229,Batman Confidential,2007,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-118229/,31 days 00:00:00
28,Batman Confidential,2007.0,12,Issue,2008-02-01,Comicvine,18231,122424,Batman Confidential,2007,12,DC Comics, ,https://comicvine.gamespot.com/issue/4000-122424/,-4749 days +00:00:00
29,Batman: Shadow of the Bat Annual,,3,Issue,1995-01-31,Comicvine,9219,70726,Batman: Shadow of the Bat Annual,1993,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-70726/,182 days 00:00:00
30,Detective Comics Annual,,8,Issue,1995-08-01,Comicvine,3993,40217,Detective Comics Annual,1988,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-40217/,-212 days +00:00:00
31,Batman Annual,,19,Issue,1995-01-01,Comicvine,3109,82304,Batman Annual,1961,19,DC Comics, ,https://comicvine.gamespot.com/issue/4000-82304/,364 days 00:00:00
32,Batman: Legends of the Dark Knight Annual,,5,Issue,1995-12-31,Comicvine,4950,40216,Batman: Legends of the Dark Knight Annual,1993,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-40216/,-3348 days +00:00:00
33,Man of Steel,1986.0,1,Issue,1986-10-31,Comicvine,3611,27236,The Man of Steel,1986,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27236/,0 days 00:00:00
34,Man of Steel,1986.0,2,Issue,1986-10-31,Comicvine,3611,27315,The Man of Steel,1986,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27315/,30 days 00:00:00
35,Man of Steel,1986.0,3,Issue,1986-11-30,Comicvine,3611,27343,The Man of Steel,1986,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27343/,0 days 00:00:00
36,Man of Steel,1986.0,4,Issue,1986-11-30,Comicvine,3611,27422,The Man of Steel,1986,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27422/,1 days 00:00:00
37,Man of Steel,1986.0,5,Issue,1986-12-01,Comicvine,3611,27447,The Man of Steel,1986,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27447/,0 days 00:00:00
38,Man of Steel,1986.0,6,Issue,1986-12-01,Comicvine,3611,27531,The Man of Steel,1986,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27531/,6939 days 00:00:00
39,Superman/Shazam: First Thunder,2005.0,1,Issue,2005-11-30,Comicvine,18975,112556,Superman/Shazam: First Thunder,2005,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-112556/,1 days 00:00:00
40,Superman/Shazam: First Thunder,2005.0,2,Issue,2005-12-01,Comicvine,18975,112599,Superman/Shazam: First Thunder,2005,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-112599/,31 days 00:00:00
41,Superman/Shazam: First Thunder,2005.0,3,Issue,2006-01-01,Comicvine,18975,112600,Superman/Shazam: First Thunder,2005,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-112600/,31 days 00:00:00
42,Superman/Shazam: First Thunder,2005.0,4,Issue,2006-02-01,Comicvine,18975,112603,Superman/Shazam: First Thunder,2005,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-112603/,-6913 days +00:00:00
43,Wonder Woman,1987.0,1,Issue,1987-02-28,Comicvine,3824,27759,Wonder Woman,1987,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27759/,31 days 00:00:00
44,Wonder Woman,1987.0,2,Issue,1987-03-31,Comicvine,3824,27870,Wonder Woman,1987,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27870/,30 days 00:00:00
45,Wonder Woman,1987.0,3,Issue,1987-04-30,Comicvine,3824,27979,Wonder Woman,1987,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-27979/,31 days 00:00:00
46,Wonder Woman,1987.0,4,Issue,1987-05-31,Comicvine,3824,28091,Wonder Woman,1987,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-28091/,30 days 00:00:00
47,Wonder Woman,1987.0,5,Issue,1987-06-30,Comicvine,3824,28193,Wonder Woman,1987,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-28193/,31 days 00:00:00
48,Wonder Woman,1987.0,6,Issue,1987-07-31,Comicvine,3824,28305,Wonder Woman,1987,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-28305/,31 days 00:00:00
49,Wonder Woman,1987.0,7,Issue,1987-08-31,Comicvine,3824,28430,Wonder Woman,1987,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-28430/,-576 days +00:00:00
50,Aquaman,1986.0,1,Issue,1986-02-01,Comicvine,3591,26446,Aquaman,1986,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-26446/,28 days 00:00:00
51,Aquaman,1986.0,2,Issue,1986-03-01,Comicvine,3591,26550,Aquaman,1986,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-26550/,31 days 00:00:00
52,Aquaman,1986.0,3,Issue,1986-04-01,Comicvine,3591,26643,Aquaman,1986,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-26643/,30 days 00:00:00
53,Aquaman,1986.0,4,Issue,1986-05-01,Comicvine,3591,26740,Aquaman,1986,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-26740/,1460 days 00:00:00
54,Legends of the Dark Knight,1989.0,6,Issue,1990-04-30,Comicvine,4200,32654,Legends of the Dark Knight,1989,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-32654/,31 days 00:00:00
55,Legends of the Dark Knight,1989.0,7,Issue,1990-05-31,Comicvine,4200,32750,Legends of the Dark Knight,1989,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-32750/,30 days 00:00:00
56,Legends of the Dark Knight,1989.0,8,Issue,1990-06-30,Comicvine,4200,32867,Legends of the Dark Knight,1989,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-32867/,31 days 00:00:00
57,Legends of the Dark Knight,1989.0,9,Issue,1990-07-31,Comicvine,4200,32989,Legends of the Dark Knight,1989,9,DC Comics, ,https://comicvine.gamespot.com/issue/4000-32989/,31 days 00:00:00
58,Legends of the Dark Knight,1989.0,10,Issue,1990-08-31,Comicvine,4200,33107,Legends of the Dark Knight,1989,10,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33107/,30 days 00:00:00
59,Legends of the Dark Knight,1989.0,11,Issue,1990-09-30,Comicvine,4200,33226,Legends of the Dark Knight,1989,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33226/,61 days 00:00:00
60,Legends of the Dark Knight,1989.0,12,Issue,1990-11-30,Comicvine,4200,33454,Legends of the Dark Knight,1989,12,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33454/,31 days 00:00:00
61,Legends of the Dark Knight,1989.0,13,Issue,1990-12-31,Comicvine,4200,33559,Legends of the Dark Knight,1989,13,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33559/,31 days 00:00:00
62,Legends of the Dark Knight,1989.0,14,Issue,1991-01-31,Comicvine,4200,33803,Legends of the Dark Knight,1989,14,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33803/,28 days 00:00:00
63,Legends of the Dark Knight,1989.0,15,Issue,1991-02-28,Comicvine,4200,33902,Legends of the Dark Knight,1989,15,DC Comics, ,https://comicvine.gamespot.com/issue/4000-33902/,31 days 00:00:00
64,Legends of the Dark Knight,1989.0,16,Issue,1991-03-31,Comicvine,4200,34013,Legends of the Dark Knight,1989,16,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34013/,30 days 00:00:00
65,Legends of the Dark Knight,1989.0,17,Issue,1991-04-30,Comicvine,4200,34118,Legends of the Dark Knight,1989,17,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34118/,31 days 00:00:00
66,Legends of the Dark Knight,1989.0,18,Issue,1991-05-31,Comicvine,4200,34220,Legends of the Dark Knight,1989,18,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34220/,30 days 00:00:00
67,Legends of the Dark Knight,1989.0,19,Issue,1991-06-30,Comicvine,4200,34321,Legends of the Dark Knight,1989,19,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34321/,1 days 00:00:00
68,Legends of the Dark Knight,1989.0,20,Issue,1991-07-01,Comicvine,4200,34440,Legends of the Dark Knight,1989,20,DC Comics, ,https://comicvine.gamespot.com/issue/4000-34440/,5522 days 00:00:00
69,Gotham by Gaslight,1989.0,1,Issue,2006-08-13,Comicvine,52306,358009,Batman: Gotham by Gaslight,2006,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-358009/,-4914 days +00:00:00
70,Green Arrow: The Wonder Year,1993.0,1,Issue,1993-02-28,Comicvine,4961,36822,Green Arrow: The Wonder Year,1993,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-36822/,31 days 00:00:00
71,Green Arrow: The Wonder Year,1993.0,2,Issue,1993-03-31,Comicvine,4961,36928,Green Arrow: The Wonder Year,1993,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-36928/,30 days 00:00:00
72,Green Arrow: The Wonder Year,1993.0,3,Issue,1993-04-30,Comicvine,4961,37046,Green Arrow: The Wonder Year,1993,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-37046/,31 days 00:00:00
73,Green Arrow: The Wonder Year,1993.0,4,Issue,1993-05-31,Comicvine,4961,37180,Green Arrow: The Wonder Year,1993,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-37180/,5235 days 00:00:00
74,Green Arrow: Year One,2007.0,1,Issue,2007-09-30,Comicvine,18880,111591,Green Arrow Year One,2007,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-111591/,0 days 00:00:00
75,Green Arrow: Year One,2007.0,2,Issue,2007-09-30,Comicvine,18880,111937,Green Arrow Year One,2007,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-111937/,31 days 00:00:00
76,Green Arrow: Year One,2007.0,3,Issue,2007-10-31,Comicvine,18880,112979,Green Arrow Year One,2007,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-112979/,0 days 00:00:00
77,Green Arrow: Year One,2007.0,4,Issue,2007-10-31,Comicvine,18880,114373,Green Arrow Year One,2007,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-114373/,30 days 00:00:00
78,Green Arrow: Year One,2007.0,5,Issue,2007-11-30,Comicvine,18880,115070,Green Arrow Year One,2007,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115070/,0 days 00:00:00
79,Green Arrow: Year One,2007.0,6,Issue,2007-11-30,Comicvine,18880,116978,Green Arrow Year One,2007,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-116978/,-4777 days +00:00:00
80,Legends of the Dark Knight,1992.0,65,Issue,1994-11-01,Comicvine,4720,39976,Batman: Legends of the Dark Knight,1992,65,DC Comics, ,https://comicvine.gamespot.com/issue/4000-39976/,30 days 00:00:00
81,Legends of the Dark Knight,1992.0,66,Issue,1994-12-01,Comicvine,4720,40117,Batman: Legends of the Dark Knight,1992,66,DC Comics, ,https://comicvine.gamespot.com/issue/4000-40117/,31 days 00:00:00
82,Legends of the Dark Knight,1992.0,67,Issue,1995-01-01,Comicvine,4720,40360,Batman: Legends of the Dark Knight,1992,67,DC Comics, ,https://comicvine.gamespot.com/issue/4000-40360/,31 days 00:00:00
83,Legends of the Dark Knight,1992.0,68,Issue,1995-02-01,Comicvine,4720,40489,Batman: Legends of the Dark Knight,1992,68,DC Comics, ,https://comicvine.gamespot.com/issue/4000-40489/,669 days 00:00:00
84,Batman: The Long Halloween,1996.0,1,Issue,1996-12-01,Comicvine,6822,48827,Batman: The Long Halloween,1996,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48827/,31 days 00:00:00
85,Batman: The Long Halloween,1996.0,2,Issue,1997-01-01,Comicvine,6822,48828,Batman: The Long Halloween,1996,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48828/,31 days 00:00:00
86,Batman: The Long Halloween,1996.0,3,Issue,1997-02-01,Comicvine,6822,48829,Batman: The Long Halloween,1996,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48829/,28 days 00:00:00
87,Batman: The Long Halloween,1996.0,4,Issue,1997-03-01,Comicvine,6822,48830,Batman: The Long Halloween,1996,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48830/,31 days 00:00:00
88,Batman: The Long Halloween,1996.0,5,Issue,1997-04-01,Comicvine,6822,48831,Batman: The Long Halloween,1996,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48831/,30 days 00:00:00
89,Batman: The Long Halloween,1996.0,6,Issue,1997-05-01,Comicvine,6822,48832,Batman: The Long Halloween,1996,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48832/,31 days 00:00:00
90,Batman: The Long Halloween,1996.0,7,Issue,1997-06-01,Comicvine,6822,48833,Batman: The Long Halloween,1996,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48833/,30 days 00:00:00
91,Batman: The Long Halloween,1996.0,8,Issue,1997-07-01,Comicvine,6822,48834,Batman: The Long Halloween,1996,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48834/,31 days 00:00:00
92,Batman: The Long Halloween,1996.0,9,Issue,1997-08-01,Comicvine,6822,48835,Batman: The Long Halloween,1996,9,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48835/,31 days 00:00:00
93,Batman: The Long Halloween,1996.0,10,Issue,1997-09-01,Comicvine,6822,48836,Batman: The Long Halloween,1996,10,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48836/,30 days 00:00:00
94,Batman: The Long Halloween,1996.0,11,Issue,1997-10-01,Comicvine,6822,48837,Batman: The Long Halloween,1996,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48837/,31 days 00:00:00
95,Batman: The Long Halloween,1996.0,12,Issue,1997-11-01,Comicvine,6822,48838,Batman: The Long Halloween,1996,12,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48838/,30 days 00:00:00
96,Batman: The Long Halloween,1996.0,13,Issue,1997-12-01,Comicvine,6822,48839,Batman: The Long Halloween,1996,13,DC Comics, ,https://comicvine.gamespot.com/issue/4000-48839/,-2557 days +00:00:00
97,Batman Annual,1961.0,14,Issue,1990-12-01,Comicvine,3109,82299,Batman Annual,1961,14,DC Comics, ,https://comicvine.gamespot.com/issue/4000-82299/,3196 days 00:00:00
98,Batman: Dark Victory,1999.0,0,Issue,1999-09-01,Comicvine,6312,106658,Batman: Dark Victory,1999,0,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106658/,91 days 00:00:00
99,Batman: Dark Victory,1999.0,1,Issue,1999-12-01,Comicvine,6312,106655,Batman: Dark Victory,1999,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106655/,31 days 00:00:00
100,Batman: Dark Victory,1999.0,2,Issue,2000-01-01,Comicvine,6312,46207,Batman: Dark Victory,1999,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-46207/,31 days 00:00:00
101,Batman: Dark Victory,1999.0,3,Issue,2000-02-01,Comicvine,6312,46254,Batman: Dark Victory,1999,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-46254/,29 days 00:00:00
102,Batman: Dark Victory,1999.0,4,Issue,2000-03-01,Comicvine,6312,106656,Batman: Dark Victory,1999,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106656/,31 days 00:00:00
103,Batman: Dark Victory,1999.0,5,Issue,2000-04-01,Comicvine,6312,106659,Batman: Dark Victory,1999,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106659/,30 days 00:00:00
104,Batman: Dark Victory,1999.0,6,Issue,2000-05-01,Comicvine,6312,106660,Batman: Dark Victory,1999,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106660/,31 days 00:00:00
105,Batman: Dark Victory,1999.0,7,Issue,2000-06-01,Comicvine,6312,106661,Batman: Dark Victory,1999,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106661/,30 days 00:00:00
106,Batman: Dark Victory,1999.0,8,Issue,2000-07-01,Comicvine,6312,106662,Batman: Dark Victory,1999,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106662/,31 days 00:00:00
107,Batman: Dark Victory,1999.0,9,Issue,2000-08-01,Comicvine,6312,106663,Batman: Dark Victory,1999,9,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106663/,31 days 00:00:00
108,Batman: Dark Victory,1999.0,10,Issue,2000-09-01,Comicvine,6312,106664,Batman: Dark Victory,1999,10,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106664/,30 days 00:00:00
109,Batman: Dark Victory,1999.0,11,Issue,2000-10-01,Comicvine,6312,106665,Batman: Dark Victory,1999,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106665/,31 days 00:00:00
110,Batman: Dark Victory,1999.0,12,Issue,2000-11-01,Comicvine,6312,106666,Batman: Dark Victory,1999,12,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106666/,30 days 00:00:00
111,Batman: Dark Victory,1999.0,13,Issue,2000-12-01,Comicvine,6312,106667,Batman: Dark Victory,1999,13,DC Comics, ,https://comicvine.gamespot.com/issue/4000-106667/,1431 days 00:00:00
112,Catwoman: When in Rome,2005.0,1,Issue,2004-11-01,Comicvine,19181,114800,Catwoman: When in Rome,2004,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-114800/,30 days 00:00:00
113,Catwoman: When in Rome,2005.0,2,Issue,2004-12-01,Comicvine,19181,115007,Catwoman: When in Rome,2004,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115007/,31 days 00:00:00
114,Catwoman: When in Rome,2005.0,3,Issue,2005-01-01,Comicvine,19181,115008,Catwoman: When in Rome,2004,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115008/,59 days 00:00:00
115,Catwoman: When in Rome,2005.0,4,Issue,2005-03-01,Comicvine,19181,115010,Catwoman: When in Rome,2004,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115010/,31 days 00:00:00
116,Catwoman: When in Rome,2005.0,5,Issue,2005-04-01,Comicvine,19181,115012,Catwoman: When in Rome,2004,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115012/,30 days 00:00:00
117,Catwoman: When in Rome,2005.0,6,Issue,2005-05-01,Comicvine,19181,115011,Catwoman: When in Rome,2004,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-115011/,-2831 days +00:00:00
118,Batman Chronicles: The Gauntlet,1997.0,1,Issue,1997-07-31,Comicvine,34056,222073,Batman Chronicles: The Gauntlet,1997,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-222073/,1219 days 00:00:00
119,Robin: Year One,2001.0,1,Issue,2000-12-01,Comicvine,9134,68422,Robin: Year One,2000,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-68422/,31 days 00:00:00
120,Robin: Year One,2001.0,2,Issue,2001-01-01,Comicvine,9134,68423,Robin: Year One,2000,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-68423/,31 days 00:00:00
121,Robin: Year One,2001.0,3,Issue,2001-02-01,Comicvine,9134,68424,Robin: Year One,2000,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-68424/,28 days 00:00:00
122,Robin: Year One,2001.0,4,Issue,2001-03-01,Comicvine,9134,68425,Robin: Year One,2000,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-68425/,702 days 00:00:00
123,Batgirl: Year One,2003.0,1,Issue,2003-02-01,Comicvine,10088,134881,Batgirl Year One,2003,1,DC Comics, ,https://comicvine.gamespot.com/issue/4000-134881/,28 days 00:00:00
124,Batgirl: Year One,2003.0,2,Issue,2003-03-01,Comicvine,10088,134882,Batgirl Year One,2003,2,DC Comics, ,https://comicvine.gamespot.com/issue/4000-134882/,31 days 00:00:00
125,Batgirl: Year One,2003.0,3,Issue,2003-04-01,Comicvine,10088,134883,Batgirl Year One,2003,3,DC Comics, ,https://comicvine.gamespot.com/issue/4000-134883/,30 days 00:00:00
126,Batgirl: Year One,2003.0,4,Issue,2003-05-01,Comicvine,10088,134884,Batgirl Year One,2003,4,DC Comics, ,https://comicvine.gamespot.com/issue/4000-134884/,31 days 00:00:00
127,Batgirl: Year One,2003.0,5,Issue,2003-06-01,Comicvine,10088,94196,Batgirl Year One,2003,5,DC Comics, ,https://comicvine.gamespot.com/issue/4000-94196/,30 days 00:00:00
128,Batgirl: Year One,2003.0,6,Issue,2003-07-01,Comicvine,10088,94197,Batgirl Year One,2003,6,DC Comics, ,https://comicvine.gamespot.com/issue/4000-94197/,31 days 00:00:00
129,Batgirl: Year One,2003.0,7,Issue,2003-08-01,Comicvine,10088,94198,Batgirl Year One,2003,7,DC Comics, ,https://comicvine.gamespot.com/issue/4000-94198/,31 days 00:00:00
130,Batgirl: Year One,2003.0,8,Issue,2003-09-01,Comicvine,10088,94199,Batgirl Year One,2003,8,DC Comics, ,https://comicvine.gamespot.com/issue/4000-94199/,30 days 00:00:00
131,Batgirl: Year One,2003.0,9,Issue,2003-10-01,Comicvine,10088,94200,Batgirl Year One,2003,9,DC Comics, ,https://comicvine.gamespot.com/issue/4000-94200/,-4231 days +00:00:00
132,Legends of the Dark Knight,1989.0,28,Issue,1992-03-01,Comicvine,4200,35487,Legends of the Dark Knight,1989,28,DC Comics, ,https://comicvine.gamespot.com/issue/4000-35487/,31 days 00:00:00
133,Legends of the Dark Knight,1989.0,29,Issue,1992-04-01,Comicvine,4200,35592,Legends of the Dark Knight,1989,29,DC Comics, ,https://comicvine.gamespot.com/issue/4000-35592/,30 days 00:00:00
134,Legends of the Dark Knight,1989.0,30,Issue,1992-05-01,Comicvine,4200,35696,Legends of the Dark Knight,1989,30,DC Comics, ,https://comicvine.gamespot.com/issue/4000-35696/,-1917 days +00:00:00
135,Batman Annual,1961.0,11,Issue,1987-01-31,Comicvine,3109,53102,Batman Annual,1961,11,DC Comics, ,https://comicvine.gamespot.com/issue/4000-53102/,8096 days 00:00:00
136,Batman Confidential,2007.0,26,Issue,2009-04-01,Comicvine,18231,151877,Batman Confidential,2007,26,DC Comics, ,https://comicvine.gamespot.com/issue/4000-151877/,30 days 00:00:00
137,Batman Confidential,2007.0,27,Issue,2009-05-01,Comicvine,18231,153463,Batman Confidential,2007,27,DC Comics, ,https://comicvine.gamespot.com/issue/4000-153463/,31 days 00:00:00
138,Batman Confidential,2007.0,28,Issue,2009-06-01,Comicvine,18231,155262,Batman Confidential,2007,28,DC Comics, ,https://comicvine.gamespot.com/issue/4000-155262/,-7092 days +00:00:00
