,SeriesName,SeriesStartYear,IssueNum,IssueType,CoverDate,Name,SeriesID,IssueID,CV Series Name,CV Series Year,CV Issue Number,CV Cover Image,CV Issue URL,Days Between Issues,CV Series Publisher
68,The Spectre,2001,18,Issue,2002-08-01,Comicvine,22445,134761,The Spectre,2001,18, ,https://comicvine.gamespot.com/the-spectre-18-rebirth/4000-134761/,31 days 00:00:00,DC Comics
69,The Spectre,2001,19,Issue,2002-09-01,Comicvine,22445,134762,The Spectre,2001,19, ,https://comicvine.gamespot.com/the-spectre-19-the-equations-of-light-and-darkness/4000-134762/,30 days 00:00:00,DC Comics
70,The Spectre,2001,20,Issue,2002-10-01,Comicvine,22445,134763,The Spectre,2001,20, ,https://comicvine.gamespot.com/the-spectre-20-my-perfect-life/4000-134763/,273 days 00:00:00,DC Comics
71,Harley Quinn,2000,14,Issue,2002-01-01,Comicvine,9494,78195,Harley Quinn,2000,14, ,https://comicvine.gamespot.com/harley-quinn-14-welcome-to-metropolis/4000-78195/,31 days 00:00:00,DC Comics
72,Harley Quinn,2000,15,Issue,2002-02-01,Comicvine,9494,114083,Harley Quinn,2000,15, ,https://comicvine.gamespot.com/harley-quinn-15-metropolis-mailbag/4000-114083/,28 days 00:00:00,DC Comics
73,Harley Quinn,2000,16,Issue,2002-03-01,Comicvine,9494,78196,Harley Quinn,2000,16, ,https://comicvine.gamespot.com/harley-quinn-16-look-up-in-the-sky/4000-78196/,31 days 00:00:00,DC Comics
74,Harley Quinn,2000,17,Issue,2002-04-01,Comicvine,9494,78197,Harley Quinn,2000,17, ,https://comicvine.gamespot.com/harley-quinn-17-we-am-very-bad/4000-78197/,30 days 00:00:00,DC Comics
75,Harley Quinn,2000,18,Issue,2002-05-01,Comicvine,9494,78198,Harley Quinn,2000,18, ,https://comicvine.gamespot.com/harley-quinn-18-um/4000-78198/,31 days 00:00:00,DC Comics
76,Harley Quinn,2000,19,Issue,2002-06-01,Comicvine,9494,78199,Harley Quinn,2000,19, ,https://comicvine.gamespot.com/harley-quinn-19-just-a-little-off-the-top-please/4000-78199/,121 days 00:00:00,DC Comics
77,Azrael: Agent of the Bat,1998,84,Issue,2002-01-31,Comicvine,19721,133926,Azrael: Agent of the Bat,1998,84, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-84-wahoo/4000-133926/,28 days 00:00:00,DC Comics
78,Azrael: Agent of the Bat,1998,85,Issue,2002-02-28,Comicvine,19721,135580,Azrael: Agent of the Bat,1998,85, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-85-the-sentinel/4000-135580/,1 days 00:00:00,DC Comics
79,Azrael: Agent of the Bat,1998,86,Issue,2002-03-01,Comicvine,19721,135581,Azrael: Agent of the Bat,1998,86, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-86-rescues/4000-135581/,31 days 00:00:00,DC Comics
80,Azrael: Agent of the Bat,1998,87,Issue,2002-04-01,Comicvine,19721,135582,Azrael: Agent of the Bat,1998,87, ,https://comicvine.gamespot.com/azrael-agent-of-the-bat-87-kenny/4000-135582/,60 days 00:00:00,DC Comics
